order_id,order_timestamp,order_month,year_month,order_year,order_month_num,order_quarter,kota,provinsi,courier,service_type,payment_method,payment_category,total_payment,discount_amount,shipping_paid_by_buyer,estimated_shipping_cost,total_qty,total_weight_gr,total_returned_qty,has_discount,is_high_value,customer_id
ORD_0009187,2024-07-26 20:52:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA BARAT,DKI JAKARTA,Reguler (Cashless),SPX Standard,Online Payment,Digital,38800.0,0.0,0.0,10000.0,2,2000,0,0,0,6834b3501b086f5fad23
ORD_0009188,2024-07-26 21:45:00,2024-07-01,2024-07,2024,7,3,KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR,Hemat Kargo,J&T Economy,COD (Bayar di Tempat),Digital,52272.0,0.0,14500.0,34500.0,2,1000,0,0,0,e3652f2ebb00375c6d2d
ORD_0009189,2024-07-26 22:24:00,2024-07-01,2024-07,2024,7,3,KAB. SUKABUMI,JAWA BARAT,Hemat Kargo,SPX Hemat,SPayLater,Digital,23725.0,0.0,2500.0,12500.0,4,320,0,0,0,ebfff13133865ad93a7a
ORD_0009190,2024-07-26 22:50:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,SPayLater,Digital,38370.0,0.0,0.0,10000.0,3,1950,0,0,0,ac5e2997e9bf5f871ae1
ORD_0009191,2024-07-26 22:52:00,2024-07-01,2024-07,2024,7,3,KAB. TANGERANG,BANTEN,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,18576.0,0.0,0.0,8000.0,1,500,0,0,0,cc9b6834f66a5717a553
ORD_0009192,2024-07-26 22:56:00,2024-07-01,2024-07,2024,7,3,KAB. PANDEGLANG,BANTEN,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,42600.0,0.0,1000.0,16000.0,2,1000,0,0,0,c92b287acafcd9852dc6
ORD_0009193,2024-07-26 23:05:00,2024-07-01,2024-07,2024,7,3,KOTA BEKASI,JAWA BARAT,Hemat Kargo,SPX Hemat,Online Payment,Digital,19000.0,0.0,8000.0,8000.0,1,100,0,0,0,cdfb8215683d5c8d9d68
ORD_0009194,2024-07-27 00:08:00,2024-07-01,2024-07,2024,7,3,KAB. BANDUNG BARAT,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,29536.0,0.0,11500.0,11500.0,1,500,0,0,0,f51502f5aaee27ed7d06
ORD_0009196,2024-07-27 01:13:00,2024-07-01,2024-07,2024,7,3,KAB. TEGAL,JAWA TENGAH,Hemat Kargo,SPX Hemat,Online Payment,Digital,27787.0,0.0,4500.0,14500.0,1,500,0,0,0,64c5425411e6ca5a55b1
ORD_0009197,2024-07-27 04:02:00,2024-07-01,2024-07,2024,7,3,KOTA BEKASI,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,16600.0,0.0,0.0,10000.0,1,1000,0,0,0,cdfb8215683d5c8d9d68
ORD_0009198,2024-07-27 06:00:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA UTARA,DKI JAKARTA,Reguler (Cashless),SPX Standard,SPayLater,Digital,123210.0,0.0,0.0,30000.0,2,5000,0,0,0,6f525db75d092c1643fd
ORD_0009199,2024-07-27 06:45:00,2024-07-01,2024-07,2024,7,3,KAB. KULON PROGO,DI YOGYAKARTA,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,142086.0,0.0,21000.0,41000.0,9,2250,0,0,0,3bc89e9aa909e1c5f0fb
ORD_0009200,2024-07-27 07:25:00,2024-07-01,2024-07,2024,7,3,KOTA BENGKULU,BENGKULU,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,23880.0,0.0,12000.0,22000.0,2,160,0,0,0,807612f8937d31d298a6
ORD_0009201,2024-07-27 07:30:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA UTARA,DKI JAKARTA,Instant (Versi Lama),SPX Instant (Versi Lama),Kartu Kredit/Debit,Digital,323657.0,0.0,3000.0,53000.0,15,15000,0,0,0,6f525db75d092c1643fd
ORD_0009202,2024-07-27 07:35:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA PUSAT,DKI JAKARTA,Reguler (Cashless),JNE Reguler,Saldo ShopeePay,Digital,92000.0,0.0,0.0,20000.0,2,4400,0,0,0,d4f2e30e138aa4e74aff
ORD_0009204,2024-07-27 10:03:00,2024-07-01,2024-07,2024,7,3,KAB. BEKASI,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,34280.0,0.0,0.0,10000.0,1,600,0,0,0,5310710069cad640cdbd
ORD_0009205,2024-07-27 10:36:00,2024-07-01,2024-07,2024,7,3,KAB. ASAHAN,SUMATERA UTARA,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,46968.0,0.0,14200.0,34200.0,2,400,0,0,0,554b68828a057698cfbd
ORD_0009206,2024-07-27 11:05:00,2024-07-01,2024-07,2024,7,3,KAB. BEKASI,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,32200.0,0.0,0.0,8000.0,1,1000,0,0,0,5310710069cad640cdbd
ORD_0009208,2024-07-27 11:25:00,2024-07-01,2024-07,2024,7,3,KAB. PAMEKASAN,JAWA TIMUR,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,81000.0,0.0,0.0,19500.0,1,1000,0,0,0,fd3bfaec425fec24c6bd
ORD_0009209,2024-07-27 11:38:00,2024-07-01,2024-07,2024,7,3,KAB. BOGOR,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,29120.0,0.0,8000.0,8000.0,1,1000,0,0,0,f6e4a822295e1ea262a0
ORD_0009210,2024-07-27 11:51:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG,BANTEN,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,15560.0,0.0,0.0,8000.0,1,100,0,0,0,ac5e2997e9bf5f871ae1
ORD_0009211,2024-07-27 11:59:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA UTARA,DKI JAKARTA,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,63400.0,0.0,0.0,8000.0,4,800,0,0,0,6f525db75d092c1643fd
ORD_0009212,2024-07-27 12:15:00,2024-07-01,2024-07,2024,7,3,KOTA DEPOK,JAWA BARAT,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,41800.0,0.0,0.0,10000.0,2,2000,0,0,0,1c4e1f950f7ee418f95f
ORD_0009214,2024-07-27 12:49:00,2024-07-01,2024-07,2024,7,3,KAB. TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,32200.0,0.0,0.0,9500.0,2,800,0,0,0,cc9b6834f66a5717a553
ORD_0009215,2024-07-27 12:51:00,2024-07-01,2024-07,2024,7,3,KOTA MALANG,JAWA TIMUR,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,36844.0,0.0,3000.0,18000.0,1,600,0,0,0,0448616aaec0f43c6374
ORD_0009216,2024-07-27 13:47:00,2024-07-01,2024-07,2024,7,3,KOTA CILEGON,BANTEN,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,9776.0,0.0,0.0,7500.0,2,160,0,0,0,b0624b236de7a0763cba
ORD_0009217,2024-07-27 14:39:00,2024-07-01,2024-07,2024,7,3,KAB. BEKASI,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,18576.0,0.0,0.0,9500.0,1,500,0,0,0,5310710069cad640cdbd
ORD_0009218,2024-07-27 14:52:00,2024-07-01,2024-07,2024,7,3,KAB. CIREBON,JAWA BARAT,Reguler (Cashless),SPX Standard,SeaBank Bayar Instan,Digital,21800.0,0.0,0.0,11000.0,3,2550,0,0,0,370f64b6e21b92b85b89
ORD_0009219,2024-07-27 16:40:00,2024-07-01,2024-07,2024,7,3,KOTA BOGOR,JAWA BARAT,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,7000.0,0.0,0.0,9500.0,1,80,0,0,0,4ec3c68a54e4b605c63d
ORD_0009220,2024-07-27 16:45:00,2024-07-01,2024-07,2024,7,3,KOTA DENPASAR,BALI,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,70040.0,0.0,0.0,28000.0,6,600,0,0,0,82bc456188ff08bc2431
ORD_0009222,2024-07-27 18:17:00,2024-07-01,2024-07,2024,7,3,KAB. BEKASI,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,6200.0,0.0,0.0,9500.0,1,80,0,0,0,5310710069cad640cdbd
ORD_0009223,2024-07-27 18:22:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG SELATAN,BANTEN,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,21800.0,0.0,0.0,9500.0,1,500,0,0,0,5fd14bf898798864a574
ORD_0009225,2024-07-27 19:39:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA SELATAN,DKI JAKARTA,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,25800.0,0.0,0.0,10000.0,3,1400,0,0,0,4f3b9e1f949861b8b0ad
ORD_0009226,2024-07-27 20:18:00,2024-07-01,2024-07,2024,7,3,KAB. BOGOR,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,26480.0,0.0,8000.0,8000.0,1,1000,0,0,0,f6e4a822295e1ea262a0
ORD_0009227,2024-07-27 20:22:00,2024-07-01,2024-07,2024,7,3,KAB. SAROLANGUN,JAMBI,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,47904.0,0.0,15100.0,35100.0,2,400,0,0,0,c9d7667b25b25d133432
ORD_0009228,2024-07-27 21:01:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA SELATAN,DKI JAKARTA,Reguler (Cashless),SPX Standard,SPayLater,Digital,11100.0,0.0,0.0,10000.0,2,160,0,0,0,4f3b9e1f949861b8b0ad
ORD_0009229,2024-07-27 22:04:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA TIMUR,DKI JAKARTA,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,32000.0,0.0,0.0,8000.0,1,1000,0,0,0,b3bf3966cc2baefec3f6
ORD_0009230,2024-07-27 22:06:00,2024-07-01,2024-07,2024,7,3,KAB. BEKASI,JAWA BARAT,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,29800.0,0.0,8000.0,8000.0,1,500,0,0,0,5310710069cad640cdbd
ORD_0009231,2024-07-27 22:33:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA BARAT,DKI JAKARTA,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,28040.0,0.0,8000.0,8000.0,2,140,0,0,0,6834b3501b086f5fad23
ORD_0009232,2024-07-27 22:41:00,2024-07-01,2024-07,2024,7,3,KOTA DEPOK,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,36152.0,0.0,0.0,8000.0,2,1000,0,0,0,1c4e1f950f7ee418f95f
ORD_0009233,2024-07-27 22:54:00,2024-07-01,2024-07,2024,7,3,KOTA SURABAYA,JAWA TIMUR,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,19200.0,0.0,5500.0,15500.0,1,400,0,0,0,ad1efe5afdc915e64f15
ORD_0009234,2024-07-27 23:35:00,2024-07-01,2024-07,2024,7,3,KAB. BANDUNG,JAWA BARAT,Hemat Kargo,SPX Hemat,Online Payment,Digital,30900.0,0.0,12000.0,12000.0,1,500,0,0,0,762b0af5ce542722e5d7
ORD_0009235,2024-07-28 00:30:00,2024-07-01,2024-07,2024,7,3,KOTA SEMARANG,JAWA TENGAH,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,32200.0,0.0,0.0,14500.0,1,1000,0,0,0,c053b4f2c04d1fa9c732
ORD_0009236,2024-07-28 03:24:00,2024-07-01,2024-07,2024,7,3,KAB. BANGKA SELATAN,BANGKA BELITUNG,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,49880.0,0.0,26000.0,36000.0,2,800,0,0,0,21428777fa7c83bb107c
ORD_0009238,2024-07-28 05:25:00,2024-07-01,2024-07,2024,7,3,KOTA JAMBI,JAMBI,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,47800.0,0.0,0.0,20000.0,1,1000,0,0,0,01d4f76d6aa1027cbc3c
ORD_0009239,2024-07-28 07:39:00,2024-07-01,2024-07,2024,7,3,KAB. BADUNG,BALI,Hemat Kargo,SPX Hemat,Online Payment,Digital,133343.0,0.0,22000.0,62000.0,1,2000,0,0,0,883ddd392a69af63ec7a
ORD_0009242,2024-07-28 09:03:00,2024-07-01,2024-07,2024,7,3,KAB. TANGERANG,BANTEN,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,29800.0,0.0,8000.0,8000.0,1,500,0,0,0,cc9b6834f66a5717a553
ORD_0009243,2024-07-28 09:08:00,2024-07-01,2024-07,2024,7,3,KAB. SAMPANG,JAWA TIMUR,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,37400.0,0.0,7000.0,22000.0,2,200,0,0,0,91a3f4be3f1c6ae84293
ORD_0009244,2024-07-28 09:08:00,2024-07-01,2024-07,2024,7,3,KOTA BOGOR,JAWA BARAT,Reguler (Cashless),JNE Reguler,SPayLater,Digital,32832.0,0.0,0.0,10000.0,2,2000,0,0,0,4ec3c68a54e4b605c63d
ORD_0009245,2024-07-28 09:23:00,2024-07-01,2024-07,2024,7,3,KAB. ACEH TENGAH,NANGGROE ACEH DARUSSALAM (NAD),Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,143688.0,0.0,0.0,38000.0,10,1000,0,0,0,aa5da31d48b524725dda
ORD_0009247,2024-07-28 09:36:00,2024-07-01,2024-07,2024,7,3,KAB. TANGERANG,BANTEN,Hemat Kargo,SPX Hemat,SPayLater,Digital,84830.0,0.0,20000.0,40000.0,1,5000,0,0,0,cc9b6834f66a5717a553
ORD_0009248,2024-07-28 09:40:00,2024-07-01,2024-07,2024,7,3,KAB. TEMANGGUNG,JAWA TENGAH,Hemat Kargo,SPX Hemat,Online Payment,Digital,47000.0,0.0,3000.0,18000.0,3,300,0,0,0,dbc9ed4c9c94497f6e12
ORD_0009249,2024-07-28 10:43:00,2024-07-01,2024-07,2024,7,3,KOTA DENPASAR,BALI,Hemat Kargo,SPX Hemat,Online Payment,Digital,50000.0,0.0,3000.0,23000.0,3,600,0,0,0,82bc456188ff08bc2431
ORD_0009250,2024-07-28 10:46:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA SELATAN,DKI JAKARTA,Reguler (Cashless),SPX Standard,SPayLater,Digital,37408.0,0.0,0.0,10000.0,2,2000,0,0,0,4f3b9e1f949861b8b0ad
ORD_0009251,2024-07-28 11:42:00,2024-07-01,2024-07,2024,7,3,KAB. BENGKALIS,RIAU,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,69120.0,0.0,17500.0,37500.0,6,3600,0,0,0,1785ba470c08815767a1
ORD_0009252,2024-07-28 11:43:00,2024-07-01,2024-07,2024,7,3,KAB. BENGKALIS,RIAU,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,94600.0,0.0,0.0,37500.0,6,3600,0,0,0,1785ba470c08815767a1
ORD_0009253,2024-07-28 12:06:00,2024-07-01,2024-07,2024,7,3,KAB. BANDUNG,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,11400.0,0.0,0.0,9000.0,2,160,0,0,0,762b0af5ce542722e5d7
ORD_0009255,2024-07-28 13:20:00,2024-07-01,2024-07,2024,7,3,KAB. JEMBRANA,BALI,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,36360.0,0.0,0.0,34000.0,2,1200,0,0,0,e62d0d76b0b27c78499b
ORD_0009256,2024-07-28 13:22:00,2024-07-01,2024-07,2024,7,3,KAB. BOGOR,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,29021.0,0.0,8000.0,8000.0,1,500,0,0,0,f6e4a822295e1ea262a0
ORD_0009257,2024-07-28 13:54:00,2024-07-01,2024-07,2024,7,3,KOTA BANDUNG,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,21592.0,0.0,0.0,10000.0,1,500,0,0,0,743bda8c6557d6cc0f73
ORD_0009258,2024-07-28 14:17:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA UTARA,DKI JAKARTA,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,32200.0,0.0,0.0,10000.0,2,400,0,0,0,6f525db75d092c1643fd
ORD_0009259,2024-07-28 14:57:00,2024-07-01,2024-07,2024,7,3,KAB. PACITAN,JAWA TIMUR,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,70680.0,0.0,15000.0,35000.0,2,2000,0,0,0,3bdff52ec89dcf67feb1
ORD_0009260,2024-07-28 14:58:00,2024-07-01,2024-07,2024,7,3,KOTA BEKASI,JAWA BARAT,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,7000.0,0.0,0.0,9500.0,1,80,0,0,0,cdfb8215683d5c8d9d68
ORD_0009262,2024-07-28 15:14:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,Kartu Kredit/Debit,Digital,124432.0,0.0,10000.0,10000.0,2,2600,0,0,0,ac5e2997e9bf5f871ae1
ORD_0009263,2024-07-28 15:52:00,2024-07-01,2024-07,2024,7,3,KAB. BOGOR,JAWA BARAT,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,32000.0,0.0,0.0,10000.0,3,2700,0,0,0,f6e4a822295e1ea262a0
ORD_0009264,2024-07-28 16:34:00,2024-07-01,2024-07,2024,7,3,KOTA SERANG,BANTEN,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,46533.0,0.0,0.0,10000.0,4,620,0,0,0,07d716259ed05257f301
ORD_0009265,2024-07-28 16:36:00,2024-07-01,2024-07,2024,7,3,KAB. BEKASI,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,18576.0,0.0,0.0,9500.0,1,500,0,0,0,5310710069cad640cdbd
ORD_0009266,2024-07-28 17:01:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,36000.0,0.0,0.0,10000.0,3,1400,0,0,0,ac5e2997e9bf5f871ae1
ORD_0009267,2024-07-28 17:26:00,2024-07-01,2024-07,2024,7,3,KAB. BEKASI,JAWA BARAT,Reguler (Cashless),JNE Reguler,Saldo ShopeePay,Digital,19000.0,0.0,0.0,9500.0,1,500,0,0,0,5310710069cad640cdbd
ORD_0009268,2024-07-28 17:43:00,2024-07-01,2024-07,2024,7,3,KAB. WONOSOBO,JAWA TENGAH,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,55080.0,0.0,7000.0,22000.0,3,600,0,0,0,92781fc442407c7cb6f6
ORD_0009269,2024-07-28 20:33:00,2024-07-01,2024-07,2024,7,3,KOTA DEPOK,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,19720.0,0.0,8000.0,8000.0,2,160,0,0,0,1c4e1f950f7ee418f95f
ORD_0009270,2024-07-28 20:40:00,2024-07-01,2024-07,2024,7,3,KAB. CIREBON,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,14000.0,0.0,2500.0,12500.0,2,160,0,0,0,370f64b6e21b92b85b89
ORD_0009271,2024-07-28 21:41:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA SELATAN,DKI JAKARTA,Hemat Kargo,SPX Hemat,SPayLater,Digital,7174.0,0.0,0.0,8000.0,1,150,0,0,0,4f3b9e1f949861b8b0ad
ORD_0009272,2024-07-28 21:46:00,2024-07-01,2024-07,2024,7,3,KAB. SIDOARJO,JAWA TIMUR,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,36360.0,0.0,0.0,15000.0,2,2020,0,0,0,0aa072f80ff61ecac9ac
ORD_0009273,2024-07-28 22:03:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG SELATAN,BANTEN,Hemat Kargo,SPX Hemat,Online Payment,Digital,27288.0,0.0,8000.0,8000.0,1,500,0,0,0,5fd14bf898798864a574
ORD_0009274,2024-07-29 00:46:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,Online Payment,Digital,34004.0,0.0,0.0,9500.0,4,1380,0,0,0,ac5e2997e9bf5f871ae1
ORD_0009275,2024-07-29 01:50:00,2024-07-01,2024-07,2024,7,3,KOTA DEPOK,JAWA BARAT,Reguler (Cashless),J&T Express,Saldo ShopeePay,Digital,18900.0,0.0,0.0,9500.0,1,500,0,0,0,1c4e1f950f7ee418f95f
ORD_0009276,2024-07-29 01:56:00,2024-07-01,2024-07,2024,7,3,KAB. TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,18576.0,0.0,0.0,9500.0,1,500,0,0,0,cc9b6834f66a5717a553
ORD_0009277,2024-07-29 03:15:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA SELATAN,DKI JAKARTA,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,21592.0,0.0,0.0,8000.0,1,500,0,0,0,4f3b9e1f949861b8b0ad
ORD_0009278,2024-07-29 04:26:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA UTARA,DKI JAKARTA,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,5200.0,0.0,0.0,10000.0,1,80,0,0,0,6f525db75d092c1643fd
ORD_0009279,2024-07-29 05:43:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG SELATAN,BANTEN,Reguler (Cashless),JNE Reguler,Saldo ShopeePay,Digital,15926.0,0.0,0.0,9500.0,1,200,0,0,0,5fd14bf898798864a574
ORD_0009280,2024-07-29 07:53:00,2024-07-01,2024-07,2024,7,3,KAB. CIANJUR,JAWA BARAT,Hemat Kargo,SPX Hemat,SPayLater,Digital,44430.0,0.0,0.0,14500.0,3,1800,0,0,0,b10b780ef6f6b81e0a51
ORD_0009281,2024-07-29 08:08:00,2024-07-01,2024-07,2024,7,3,KAB. TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,6200.0,0.0,0.0,9500.0,1,80,0,0,0,cc9b6834f66a5717a553
ORD_0009282,2024-07-29 08:30:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG,BANTEN,Same Day,SPX Sameday,Online Payment,Digital,186000.0,0.0,0.0,16500.0,2,4000,0,0,0,ac5e2997e9bf5f871ae1
ORD_0009283,2024-07-29 09:32:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,20194.0,0.0,0.0,9500.0,1,500,0,0,0,ac5e2997e9bf5f871ae1
ORD_0009284,2024-07-29 09:45:00,2024-07-01,2024-07,2024,7,3,KOTA BENGKULU,BENGKULU,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,34280.0,0.0,2000.0,22000.0,1,1200,0,0,0,807612f8937d31d298a6
ORD_0009285,2024-07-29 10:33:00,2024-07-01,2024-07,2024,7,3,KOTA TASIKMALAYA,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,12960.0,0.0,1500.0,11500.0,2,160,0,0,0,39ad81dc2840a17a7bd2
ORD_0009286,2024-07-29 10:41:00,2024-07-01,2024-07,2024,7,3,KOTA DEPOK,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,60320.0,0.0,0.0,8000.0,1,300,0,0,0,1c4e1f950f7ee418f95f
ORD_0009288,2024-07-29 10:59:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,21592.0,0.0,0.0,9500.0,1,500,0,0,0,ac5e2997e9bf5f871ae1
ORD_0009289,2024-07-29 10:59:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG SELATAN,BANTEN,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,14182.0,0.0,0.0,8000.0,1,500,0,0,0,5fd14bf898798864a574
ORD_0009290,2024-07-29 11:22:00,2024-07-01,2024-07,2024,7,3,KOTA PALEMBANG,SUMATERA SELATAN,Hemat Kargo,SPX Hemat,SPayLater,Digital,31711.0,0.0,0.0,17000.0,3,1350,0,0,0,393c0be3aa47d859a0e0
ORD_0009291,2024-07-29 11:42:00,2024-07-01,2024-07,2024,7,3,KAB. BANDUNG,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,14000.0,0.0,0.0,10000.0,1,1000,0,0,0,762b0af5ce542722e5d7
ORD_0009292,2024-07-29 11:57:00,2024-07-01,2024-07,2024,7,3,KAB. BELITUNG,BANGKA BELITUNG,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,44680.0,0.0,12000.0,32000.0,1,1200,0,0,0,eee6407a8c9dac6f1dca
ORD_0009293,2024-07-29 12:10:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA SELATAN,DKI JAKARTA,Reguler (Cashless),SPX Standard,SPayLater,Digital,56550.0,0.0,0.0,20000.0,1,1400,0,0,0,4f3b9e1f949861b8b0ad
ORD_0009295,2024-07-29 12:41:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG SELATAN,BANTEN,Hemat Kargo,SPX Hemat,Online Payment,Digital,129934.0,0.0,12000.0,32000.0,7,3500,0,0,0,5fd14bf898798864a574
ORD_0009296,2024-07-29 12:42:00,2024-07-01,2024-07,2024,7,3,KAB. LEBAK,BANTEN,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,42000.0,0.0,0.0,13000.0,3,900,0,0,0,675afb311ef9e8869a9d
ORD_0009297,2024-07-29 14:22:00,2024-07-01,2024-07,2024,7,3,KAB. BOGOR,JAWA BARAT,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,35800.0,0.0,0.0,10000.0,2,1000,0,0,0,f6e4a822295e1ea262a0
ORD_0009298,2024-07-29 14:38:00,2024-07-01,2024-07,2024,7,3,KAB. TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,SPayLater,Digital,65803.0,0.0,0.0,20000.0,1,1700,0,0,0,cc9b6834f66a5717a553
ORD_0009299,2024-07-29 15:18:00,2024-07-01,2024-07,2024,7,3,KOTA TANGERANG SELATAN,BANTEN,Hemat Kargo,SPX Hemat,Indomaret/i.Saku,Digital,39483.0,0.0,8000.0,8000.0,1,1000,0,0,0,5fd14bf898798864a574
ORD_0009300,2024-07-29 15:25:00,2024-07-01,2024-07,2024,7,3,KOTA JAKARTA TIMUR,DKI JAKARTA,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,12000.0,0.0,0.0,8000.0,2,160,0,0,0,b3bf3966cc2baefec3f6
ORD_0009301,2024-07-29 15:40:00,2024-07-01,2024-07,2024,7,3,KAB. BOGOR,JAWA BARAT,Hemat Kargo,SPX Hemat,Online Payment,Digital,32000.0,0.0,8000.0,8000.0,1,1000,0,0,0,f6e4a822295e1ea262a0
ORD_0009302,2024-07-29 16:11:00,2024-07-01,2024-07,2024,7,3,KAB. TANGERANG,BANTEN,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,34000.0,0.0,0.0,8000.0,2,600,0,0,0,cc9b6834f66a5717a553
