"customer_id"|"kota"|"provinsi"|"recency_days"|"frequency"|"monetary"|"avg_order_value"|"total_items_purchased"|"first_order_date"|"last_order_date"|"r_score"|"f_score"|"m_score"|"rfm_total"|"segment"
"33f38a6f602819636399"|"KAB. KLATEN"|"JAWA TENGAH"|10|23|"1362606"|"59244"|62|"2024-02-14"|"2025-11-17"|3|3|3|9|"Loyal Customers"
"d736c9e6a58408a317af"|"KAB. MESUJI"|"LAMPUNG"|10|4|"110209"|"27552"|8|"2024-02-02"|"2025-11-17"|3|2|1|6|"Promising"
"b3976f63901dc36cb063"|"KAB. BIMA"|"NUSA TENGGARA BARAT (NTB)"|10|4|"269883"|"67471"|10|"2024-01-12"|"2025-11-17"|3|2|2|7|"Potential Loyalists"
"c9d7667b25b25d133432"|"KAB. SAROLANGUN"|"JAMBI"|10|22|"1165745"|"52988"|69|"2023-12-12"|"2025-11-17"|3|3|3|9|"Loyal Customers"
"6f53522b1586b62f1c6e"|"KAB. KOTA BARU"|"KALIMANTAN SELATAN"|10|15|"1349118"|"89941"|72|"2024-05-02"|"2025-11-17"|3|3|3|9|"Loyal Customers"
"30537d272324ddf736e8"|"KAB. KEPULAUAN MERANTI"|"RIAU"|10|5|"142145"|"28429"|7|"2025-01-03"|"2025-11-17"|3|2|1|6|"Promising"
"8eb637f37b32f3691ef0"|"KAB. OGAN KOMERING ULU SELATAN"|"SUMATERA SELATAN"|10|11|"509811"|"46346"|21|"2024-01-03"|"2025-11-17"|3|3|2|8|"Potential Loyalists"
"22b1817404d3e2c334d1"|"KOTA BANJARBARU"|"KALIMANTAN SELATAN"|10|10|"2962319"|"296232"|22|"2024-09-11"|"2025-11-17"|3|3|4|10|"Loyal Customers"
"a721241ba531542afe08"|"KAB. MUSI BANYUASIN"|"SUMATERA SELATAN"|10|47|"2915263"|"62027"|96|"2024-01-02"|"2025-11-17"|3|4|4|11|"Loyal Customers"
"743bda8c6557d6cc0f73"|"KOTA BANDUNG"|"JAWA BARAT"|10|339|"18654854"|"55029"|625|"2023-12-01"|"2025-11-17"|3|4|4|11|"Loyal Customers"
"b0624b236de7a0763cba"|"KOTA CILEGON"|"BANTEN"|10|108|"11210156"|"103798"|209|"2023-12-01"|"2025-11-17"|3|4|4|11|"Loyal Customers"
"b1072f2d2b30b914770a"|"KAB. PURBALINGGA"|"JAWA TENGAH"|10|25|"839885"|"33595"|39|"2023-12-07"|"2025-11-17"|3|3|3|9|"Loyal Customers"
"c053b4f2c04d1fa9c732"|"KOTA SEMARANG"|"JAWA TENGAH"|9|122|"5819501"|"47701"|271|"2023-12-09"|"2025-11-18"|3|4|4|11|"Loyal Customers"
"07c091a7e13cf1d86c05"|"KAB. LANGKAT"|"SUMATERA UTARA"|9|11|"524378"|"47671"|17|"2024-06-27"|"2025-11-18"|3|3|2|8|"Potential Loyalists"
"34bbb7b7913a4aa2a31f"|"KAB. SAMBAS"|"KALIMANTAN BARAT"|9|12|"732238"|"61020"|25|"2023-12-11"|"2025-11-18"|3|3|3|9|"Loyal Customers"
"4a4570fe7a2d38b2ffe2"|"KAB. REMBANG"|"JAWA TENGAH"|9|10|"299358"|"29936"|13|"2024-07-05"|"2025-11-18"|3|3|2|8|"Potential Loyalists"
"b1ccea42ea00af062b79"|"KAB. PURWOREJO"|"JAWA TENGAH"|9|22|"1234820"|"56128"|43|"2023-12-05"|"2025-11-18"|4|3|3|10|"Champions"
"7eed2e3e6db7bb53e57d"|"KOTA PALANGKA RAYA"|"KALIMANTAN TENGAH"|9|34|"2094832"|"61613"|68|"2023-12-19"|"2025-11-18"|4|4|4|12|"Champions"
"623898e1cabd82acbccd"|"KAB. KOLAKA TIMUR"|"SULAWESI TENGGARA"|9|1|"88897"|"88897"|3|"2025-11-18"|"2025-11-18"|4|1|1|6|"New Customers"
"d2857c45ebf5306c453b"|"KAB. ROKAN HULU"|"RIAU"|8|14|"783559"|"55969"|36|"2024-09-14"|"2025-11-19"|4|3|3|10|"Champions"
"369ff364c0f96b35adc4"|"KAB. KEBUMEN"|"JAWA TENGAH"|8|46|"4007386"|"87117"|96|"2023-12-12"|"2025-11-19"|4|4|4|12|"Champions"
"0f023d51360a62a43045"|"KAB. SIMALUNGUN"|"SUMATERA UTARA"|8|14|"535734"|"38267"|18|"2024-01-11"|"2025-11-19"|4|3|2|9|"Potential Loyalists"
"84466d88226e050d29d9"|"KAB. LEBONG"|"BENGKULU"|8|9|"386098"|"42900"|19|"2024-08-13"|"2025-11-19"|4|2|2|8|"Potential Loyalists"
"5abf8af4601f5eab9afc"|"KAB. TABANAN"|"BALI"|8|9|"3282600"|"364733"|26|"2024-02-02"|"2025-11-19"|4|2|4|10|"Potential Loyalists"
"52eabb27a076c6af20fc"|"KAB. MAGELANG"|"JAWA TENGAH"|8|48|"2298106"|"47877"|182|"2023-12-19"|"2025-11-19"|4|4|4|12|"Champions"
"4ec3c68a54e4b605c63d"|"KOTA BOGOR"|"JAWA BARAT"|8|193|"9023809"|"46755"|386|"2023-12-04"|"2025-11-19"|4|4|4|12|"Champions"
"e6439328aaf6775bac26"|"KAB. LAMANDAU"|"KALIMANTAN TENGAH"|8|3|"183978"|"61326"|7|"2024-05-09"|"2025-11-19"|4|1|1|6|"New Customers"
"d3563981ffe11a22faa7"|"KOTA SINGKAWANG"|"KALIMANTAN BARAT"|8|12|"801543"|"66795"|36|"2024-03-08"|"2025-11-19"|4|3|3|10|"Champions"
"975c3bb03a471fe5ca27"|"KAB. DELI SERDANG"|"SUMATERA UTARA"|8|19|"4056030"|"213475"|34|"2024-02-13"|"2025-11-19"|4|3|4|11|"Champions"
"aba562b89598f57afb3a"|"KAB. PENUKAL ABAB LEMATANG ILIR"|"SUMATERA SELATAN"|8|6|"293578"|"48930"|16|"2024-05-16"|"2025-11-19"|4|2|2|8|"Potential Loyalists"
"afc9a1a68e116bfe5792"|"KAB. TULUNGAGUNG"|"JAWA TIMUR"|8|25|"878399"|"35136"|44|"2024-04-18"|"2025-11-19"|4|4|3|11|"Champions"
"4dfa92cdd8e96d701a82"|"KAB. MADIUN"|"JAWA TIMUR"|8|17|"885186"|"52070"|32|"2024-09-18"|"2025-11-19"|4|3|3|10|"Champions"
"11dbaa72c4f679e574f7"|"KAB. PEMALANG"|"JAWA TENGAH"|8|35|"1215727"|"34735"|55|"2023-12-16"|"2025-11-19"|4|4|3|11|"Champions"
"8c66a18bfb343010f1b6"|"KAB. PURWAKARTA"|"JAWA BARAT"|8|82|"4833985"|"58951"|213|"2024-02-02"|"2025-11-19"|4|4|4|12|"Champions"
"93c34d937e7309d43066"|"KAB. MALANG"|"JAWA TIMUR"|8|68|"4604205"|"67709"|108|"2023-12-24"|"2025-11-19"|4|4|4|12|"Champions"
"dc91c59faf1327d64785"|"KAB. PASAMAN BARAT"|"SUMATERA BARAT"|8|16|"606323"|"37895"|31|"2024-05-01"|"2025-11-19"|4|3|3|10|"Champions"
"e3b4679a6608c5fe782c"|"KAB. BREBES"|"JAWA TENGAH"|8|58|"2484959"|"42844"|129|"2024-03-09"|"2025-11-19"|4|4|4|12|"Champions"
"c8316080841ebc669760"|"KAB. PASURUAN"|"JAWA TIMUR"|8|55|"2318117"|"42148"|104|"2023-12-14"|"2025-11-19"|4|4|4|12|"Champions"
"55781db27d26d8cb8641"|"KAB. LIMA PULUH KOTO/KOTA"|"SUMATERA BARAT"|7|8|"334214"|"41777"|16|"2024-07-25"|"2025-11-20"|4|2|2|8|"Potential Loyalists"
"289d79e867c6c97965c1"|"KAB. NGAWI"|"JAWA TIMUR"|7|26|"1266627"|"48716"|58|"2024-03-03"|"2025-11-20"|4|4|3|11|"Champions"
"6f090837c83aa9b9ca8d"|"KOTA CIREBON"|"JAWA BARAT"|7|36|"1050713"|"29186"|66|"2023-12-07"|"2025-11-20"|4|4|3|11|"Champions"
"01d4f76d6aa1027cbc3c"|"KOTA JAMBI"|"JAMBI"|7|92|"5121055"|"55664"|218|"2023-12-13"|"2025-11-20"|4|4|4|12|"Champions"
"92e64b5d4873b12006d2"|"KAB. LAMPUNG TENGAH"|"LAMPUNG"|7|34|"1809995"|"53235"|73|"2024-04-09"|"2025-11-20"|4|4|4|12|"Champions"
"2e3376cfdf00f971ab4f"|"KAB. CIAMIS"|"JAWA BARAT"|7|51|"1877930"|"36822"|89|"2024-01-20"|"2025-11-20"|4|4|4|12|"Champions"
"01d772700365227f026d"|"KAB. BARRU"|"SULAWESI SELATAN"|7|4|"181999"|"45500"|4|"2025-05-10"|"2025-11-20"|4|2|1|7|"New Customers"
"495b8346284c82e19424"|"KAB. SEMARANG"|"JAWA TENGAH"|7|28|"937461"|"33481"|55|"2024-02-18"|"2025-11-20"|4|4|3|11|"Champions"
"393c0be3aa47d859a0e0"|"KOTA PALEMBANG"|"SUMATERA SELATAN"|7|239|"24280955"|"101594"|2786|"2023-12-07"|"2025-11-20"|4|4|4|12|"Champions"
"e62d0d76b0b27c78499b"|"KAB. JEMBRANA"|"BALI"|7|13|"568727"|"43748"|21|"2024-06-06"|"2025-11-20"|4|3|2|9|"Potential Loyalists"
"436be295559ac9e4b62b"|"KAB. SERANG"|"BANTEN"|7|133|"5481843"|"41217"|298|"2023-12-10"|"2025-11-20"|4|4|4|12|"Champions"
"c136259aa2c342bafcc3"|"KAB. SUBANG"|"JAWA BARAT"|7|106|"6367875"|"60074"|530|"2023-12-12"|"2025-11-20"|4|4|4|12|"Champions"
"370f64b6e21b92b85b89"|"KAB. CIREBON"|"JAWA BARAT"|7|96|"3991563"|"41579"|169|"2023-12-11"|"2025-11-20"|4|4|4|12|"Champions"
"8eba631b8e1ce29128ec"|"KAB. SITUBONDO"|"JAWA TIMUR"|7|15|"735833"|"49056"|22|"2023-12-18"|"2025-11-20"|4|3|3|10|"Champions"
"3adc1d7661ff7c10f43a"|"KAB. SUMEDANG"|"JAWA BARAT"|7|59|"1440712"|"24419"|85|"2024-02-02"|"2025-11-20"|4|4|3|11|"Champions"
"0bad354bc4da0ee31881"|"KAB. TANAH LAUT"|"KALIMANTAN SELATAN"|7|11|"468794"|"42618"|22|"2024-06-06"|"2025-11-20"|4|3|2|9|"Potential Loyalists"
"526fa1c157708b343737"|"KAB. SELUMA"|"BENGKULU"|7|6|"193426"|"32238"|10|"2024-08-11"|"2025-11-20"|4|2|1|7|"New Customers"
"883ddd392a69af63ec7a"|"KAB. BADUNG"|"BALI"|6|24|"3327867"|"138661"|81|"2023-12-09"|"2025-11-21"|4|3|4|11|"Champions"
"a69f5833ee1a0e5be2f9"|"KAB. PONOROGO"|"JAWA TIMUR"|6|24|"1877278"|"78220"|63|"2024-01-05"|"2025-11-21"|4|3|4|11|"Champions"
"3bdff52ec89dcf67feb1"|"KAB. PACITAN"|"JAWA TIMUR"|6|24|"1449775"|"60407"|46|"2024-01-12"|"2025-11-21"|4|3|3|10|"Champions"
"2a65d0cb65d8aed98e25"|"KOTA PEKALONGAN"|"JAWA TENGAH"|6|26|"6250537"|"240405"|508|"2024-03-06"|"2025-11-21"|4|4|4|12|"Champions"
"564af8ee0972f1f330fa"|"KAB. TEBO"|"JAMBI"|6|21|"934493"|"44500"|40|"2024-01-02"|"2025-11-21"|4|3|3|10|"Champions"
"1e8df13b5beb96b018e8"|"KAB. BANJARNEGARA"|"JAWA TENGAH"|6|31|"886511"|"28597"|43|"2024-01-01"|"2025-11-21"|4|4|3|11|"Champions"
"6191c9ef7816b671e0ba"|"KAB. LUMAJANG"|"JAWA TIMUR"|6|32|"1214013"|"37938"|72|"2024-01-16"|"2025-11-21"|4|4|3|11|"Champions"
"4ebe57e2e22b779fea3d"|"KAB. WONOGIRI"|"JAWA TENGAH"|6|16|"1234177"|"77136"|36|"2023-12-13"|"2025-11-21"|4|3|3|10|"Champions"
"64c5425411e6ca5a55b1"|"KAB. TEGAL"|"JAWA TENGAH"|6|59|"6188906"|"104897"|110|"2023-12-12"|"2025-11-21"|4|4|4|12|"Champions"
"da5b7eec13570f26668d"|"KAB. TASIKMALAYA"|"JAWA BARAT"|6|61|"1945863"|"31899"|105|"2024-01-01"|"2025-11-21"|4|4|4|12|"Champions"
"15736915df8afa899fca"|"KOTA PADANG"|"SUMATERA BARAT"|6|85|"4205261"|"49474"|201|"2023-12-06"|"2025-11-21"|4|4|4|12|"Champions"
"b108537f9d7791ecfe68"|"KAB. REJANG LEBONG"|"BENGKULU"|6|10|"604475"|"60448"|17|"2023-12-16"|"2025-11-21"|4|3|3|10|"Champions"
"308476c1a6eec8127c1f"|"KAB. BANGKA BARAT"|"BANGKA BELITUNG"|6|11|"623384"|"56671"|27|"2024-01-28"|"2025-11-21"|4|3|3|10|"Champions"
"ad1efe5afdc915e64f15"|"KOTA SURABAYA"|"JAWA TIMUR"|6|126|"9041318"|"71756"|314|"2024-01-05"|"2025-11-21"|4|4|4|12|"Champions"
"c2405ec5d20e4519a75b"|"KOTA BANDAR LAMPUNG"|"LAMPUNG"|6|155|"8600353"|"55486"|501|"2023-12-05"|"2025-11-21"|4|4|4|12|"Champions"
"cdfb8215683d5c8d9d68"|"KOTA BEKASI"|"JAWA BARAT"|6|495|"19052979"|"38491"|940|"2023-12-04"|"2025-11-21"|4|4|4|12|"Champions"
"91a3f4be3f1c6ae84293"|"KAB. SAMPANG"|"JAWA TIMUR"|6|25|"1370665"|"54827"|61|"2024-03-25"|"2025-11-21"|4|4|3|11|"Champions"
"c07c3f03dea226e76481"|"KAB. BANTUL"|"DI YOGYAKARTA"|5|57|"1882546"|"33027"|141|"2024-01-22"|"2025-11-22"|4|4|4|12|"Champions"
"dbc9ed4c9c94497f6e12"|"KAB. TEMANGGUNG"|"JAWA TENGAH"|5|20|"873212"|"43661"|44|"2024-01-07"|"2025-11-22"|4|3|3|10|"Champions"
"baa7130e9882b38ba167"|"KAB. PANGANDARAN"|"JAWA BARAT"|5|20|"923166"|"46158"|55|"2023-12-29"|"2025-11-22"|4|3|3|10|"Champions"
"cc9b6834f66a5717a553"|"KAB. TANGERANG"|"BANTEN"|5|910|"53740582"|"59056"|2078|"2023-12-01"|"2025-11-22"|4|4|4|12|"Champions"
"82bc456188ff08bc2431"|"KOTA DENPASAR"|"BALI"|5|67|"9131809"|"136296"|140|"2023-12-12"|"2025-11-22"|4|4|4|12|"Champions"
"138771773acb700f47f5"|"KAB. LOMBOK TIMUR"|"NUSA TENGGARA BARAT (NTB)"|5|10|"925478"|"92548"|23|"2024-01-03"|"2025-11-22"|4|3|3|10|"Champions"
"eb9c584688099da5cb95"|"KAB. MUSI RAWAS"|"SUMATERA SELATAN"|5|21|"902549"|"42979"|50|"2024-08-02"|"2025-11-22"|4|3|3|10|"Champions"
"90426b672e1d6b77f6b6"|"KAB. INDRAMAYU"|"JAWA BARAT"|5|100|"3960374"|"39604"|218|"2023-12-04"|"2025-11-22"|4|4|4|12|"Champions"
"485aaa1cfc16c2a85805"|"KAB. SUKOHARJO"|"JAWA TENGAH"|5|19|"653673"|"34404"|32|"2023-12-05"|"2025-11-22"|4|3|3|10|"Champions"
"3cd64f1f50fdca284ea4"|"KOTA TANJUNG PINANG"|"KEPULAUAN RIAU"|5|8|"505139"|"63142"|18|"2024-03-17"|"2025-11-22"|4|2|2|8|"Potential Loyalists"
"bdb153256704221116b4"|"KAB. BENGKULU UTARA"|"BENGKULU"|5|13|"833247"|"64096"|50|"2024-06-08"|"2025-11-22"|4|3|3|10|"Champions"
"f51502f5aaee27ed7d06"|"KAB. BANDUNG BARAT"|"JAWA BARAT"|5|152|"4163370"|"27391"|249|"2023-12-04"|"2025-11-22"|4|4|4|12|"Champions"
"ebfff13133865ad93a7a"|"KAB. SUKABUMI"|"JAWA BARAT"|5|180|"7589320"|"42163"|412|"2023-12-08"|"2025-11-22"|4|4|4|12|"Champions"
"ceee650251e122c97f3b"|"KOTA SUKABUMI"|"JAWA BARAT"|5|77|"8864554"|"115124"|188|"2023-12-18"|"2025-11-22"|4|4|4|12|"Champions"
"bdfa00dcfed1b2a2405e"|"KOTA CIMAHI"|"JAWA BARAT"|5|67|"4064155"|"60659"|100|"2023-12-11"|"2025-11-22"|4|4|4|12|"Champions"
"7e0b03e3c2517ed74300"|"KOTA MEDAN"|"SUMATERA UTARA"|5|68|"5220969"|"76779"|170|"2023-12-09"|"2025-11-22"|4|4|4|12|"Champions"
"17345cb4eb103c85c27b"|"KOTA BANJARMASIN"|"KALIMANTAN SELATAN"|5|11|"520992"|"47363"|28|"2024-01-04"|"2025-11-22"|4|3|2|9|"Potential Loyalists"
"817d123091df34e418bc"|"KAB. MAJALENGKA"|"JAWA BARAT"|4|44|"1743176"|"39618"|73|"2023-12-10"|"2025-11-23"|4|4|4|12|"Champions"
"9496f22debd95dc3ec27"|"KAB. KAMPAR"|"RIAU"|4|21|"1182470"|"56308"|37|"2024-04-27"|"2025-11-23"|4|3|3|10|"Champions"
"3a89cbf3a15ed104771a"|"KAB. KARAWANG"|"JAWA BARAT"|4|350|"15142702"|"43265"|602|"2023-12-03"|"2025-11-23"|4|4|4|12|"Champions"
"c92b287acafcd9852dc6"|"KAB. PANDEGLANG"|"BANTEN"|4|72|"2602634"|"36148"|156|"2023-12-04"|"2025-11-23"|4|4|4|12|"Champions"
"0cf50f98ffea0f29319b"|"KAB. ROKAN HILIR"|"RIAU"|4|18|"1206061"|"67003"|67|"2024-08-14"|"2025-11-23"|4|3|3|10|"Champions"
"1c4e1f950f7ee418f95f"|"KOTA DEPOK"|"JAWA BARAT"|4|472|"21344491"|"45221"|1135|"2023-12-04"|"2025-11-23"|4|4|4|12|"Champions"
"9f76c6f067b183d34ab2"|"KAB. BANYUMAS"|"JAWA TENGAH"|4|69|"23622372"|"342353"|116|"2023-12-18"|"2025-11-23"|4|4|4|12|"Champions"
"6bfd1795432561e7bbbd"|"KAB. PROBOLINGGO"|"JAWA TIMUR"|4|29|"2357846"|"81305"|43|"2024-07-17"|"2025-11-23"|4|4|4|12|"Champions"
"72b5aac589b5a82420b6"|"KAB. DEMAK"|"JAWA TENGAH"|4|29|"558919"|"19273"|35|"2024-02-11"|"2025-11-23"|4|4|2|10|"Potential Loyalists"
"5310710069cad640cdbd"|"KAB. BEKASI"|"JAWA BARAT"|4|667|"23504918"|"35240"|1272|"2023-12-04"|"2025-11-23"|4|4|4|12|"Champions"
"dbbffd669649a52d12e2"|"KAB. CILACAP"|"JAWA TENGAH"|3|62|"4460949"|"71951"|146|"2023-12-20"|"2025-11-24"|4|4|4|12|"Champions"
"833e66e2d7ce6e45c62a"|"KAB. KENDAL"|"JAWA TENGAH"|3|36|"2733944"|"75943"|75|"2024-03-27"|"2025-11-24"|4|4|4|12|"Champions"
"a2af553bf1304dbf0bf9"|"KAB. BLITAR"|"JAWA TIMUR"|3|35|"1355427"|"38726"|71|"2024-06-06"|"2025-11-24"|4|4|3|11|"Champions"
"0aa072f80ff61ecac9ac"|"KAB. SIDOARJO"|"JAWA TIMUR"|3|82|"3284465"|"40054"|151|"2024-01-01"|"2025-11-24"|4|4|4|12|"Champions"
"4f3b9e1f949861b8b0ad"|"KOTA JAKARTA SELATAN"|"DKI JAKARTA"|3|568|"30053848"|"52912"|1797|"2023-12-03"|"2025-11-24"|4|4|4|12|"Champions"
"f515658a0172b1c8ee6e"|"KAB. GARUT"|"JAWA BARAT"|3|115|"3733165"|"32462"|202|"2023-12-05"|"2025-11-24"|4|4|4|12|"Champions"
"5fd14bf898798864a574"|"KOTA TANGERANG SELATAN"|"BANTEN"|3|640|"34470297"|"53860"|1662|"2023-12-02"|"2025-11-24"|4|4|4|12|"Champions"
"07d716259ed05257f301"|"KOTA SERANG"|"BANTEN"|3|133|"7774489"|"58455"|247|"2023-12-16"|"2025-11-24"|4|4|4|12|"Champions"
"6f525db75d092c1643fd"|"KOTA JAKARTA UTARA"|"DKI JAKARTA"|3|387|"18500289"|"47804"|900|"2023-12-01"|"2025-11-24"|4|4|4|12|"Champions"
"762b0af5ce542722e5d7"|"KAB. BANDUNG"|"JAWA BARAT"|3|392|"21209976"|"54107"|977|"2023-12-04"|"2025-11-24"|4|4|4|12|"Champions"
"b60e26ec504c1226bbe2"|"KOTA PRABUMULIH"|"SUMATERA SELATAN"|3|9|"411651"|"45739"|24|"2025-04-14"|"2025-11-24"|4|2|2|8|"Potential Loyalists"
"f6e4a822295e1ea262a0"|"KAB. BOGOR"|"JAWA BARAT"|2|955|"52687455"|"55170"|1869|"2023-12-02"|"2025-11-25"|4|4|4|12|"Champions"
"ac5e2997e9bf5f871ae1"|"KOTA TANGERANG"|"BANTEN"|2|791|"43651782"|"55186"|1916|"2023-12-04"|"2025-11-25"|4|4|4|12|"Champions"
"39ad81dc2840a17a7bd2"|"KOTA TASIKMALAYA"|"JAWA BARAT"|2|66|"1815888"|"27513"|126|"2023-12-09"|"2025-11-25"|4|4|4|12|"Champions"
"d4f2e30e138aa4e74aff"|"KOTA JAKARTA PUSAT"|"DKI JAKARTA"|2|239|"12471427"|"52182"|534|"2023-12-02"|"2025-11-25"|4|4|4|12|"Champions"
"7a9653949db274389740"|"KAB. LAMONGAN"|"JAWA TIMUR"|2|39|"2132056"|"54668"|61|"2024-07-06"|"2025-11-25"|4|4|4|12|"Champions"
"b3bf3966cc2baefec3f6"|"KOTA JAKARTA TIMUR"|"DKI JAKARTA"|2|533|"23134024"|"43403"|1491|"2023-12-01"|"2025-11-25"|4|4|4|12|"Champions"
"6834b3501b086f5fad23"|"KOTA JAKARTA BARAT"|"DKI JAKARTA"|0|591|"41820639"|"70763"|1446|"2023-12-01"|"2025-11-27"|4|4|4|12|"Champions"
